ds,y,temp,humidity,wind_speed,wind_deg,rain,clouds,Holiday,inflation_rate,consumption_climate,cov_lock,unemp_Berlin_Mitte
2019-10-21,362.1,17.41,77,1.5,270,0.0,0,0,1.4,9.6,0,0.079
2019-10-22,376.1,17.17,67,2.6,240,0.0,20,0,1.4,9.6,0,0.079
2019-10-23,458.7,16.76,75,4.6,100,0.0,0,0,1.4,9.6,0,0.079
2019-10-24,438.7,15.3,90,4.1,120,0.0,75,0,1.4,9.6,0,0.079
2019-10-25,655.3,17.75,63,7.7,270,0.0,40,0,1.4,9.6,0,0.079
2019-10-26,1380.5,17.47,67,8.2,220,0.0,0,0,1.4,9.6,0,0.079
2019-10-27,620.1,11.91,76,7.2,280,0.0,20,0,1.4,9.6,0,0.079
2019-10-28,366.4,12.07,69,6.2,270,0.0,75,0,1.4,9.6,0,0.079
2019-10-29,305.8,8.23,80,3.6,340,0.0,75,0,1.4,9.6,0,0.079
2019-10-30,423.6,9.13,60,1.34,157,0.0,40,0,1.4,9.6,0,0.079
2019-10-31,308.1,7.29,61,2.68,118,0.0,0,0,1.4,9.6,0,0.079
2019-11-01,377.2,6.46,68,5.7,160,0.0,0,0,1.4,9.7,0,0.079
2019-11-02,1197.8,12.88,91,5.7,200,0.31,75,0,1.4,9.7,0,0.079
2019-11-03,713.4,12.27,93,5.1,160,0.38,40,0,1.4,9.7,0,0.079
2019-11-04,332.2,12.11,94,6.2,250,0.25,75,0,1.4,9.7,0,0.079
2019-11-05,260.2,11.12,86,6.7,230,0.27,75,0,1.4,9.7,0,0.079
2019-11-06,170.7,9.24,91,4.1,240,0.48,75,0,1.4,9.7,0,0.079
2019-11-07,318.1,10.8,85,3.1,170,0.0,75,0,1.4,9.7,0,0.079
2019-11-08,499.5,10.56,78,3.1,50,0.0,0,0,1.4,9.7,0,0.079
2019-11-09,587.1,7.87,96,4.6,290,0.17,100,0,1.4,9.7,0,0.079
2019-11-10,419.8,9.16,75,1.5,210,0.0,20,0,1.4,9.7,0,0.079
2019-11-11,311.0,5.82,85,4.47,155,0.0,0,0,1.4,9.7,0,0.079
2019-11-12,220.5,6.81,78,4.92,185,0.0,0,0,1.4,9.7,0,0.079
2019-11-13,240.5,6.84,79,4.1,190,0.0,0,0,1.4,9.7,0,0.079
2019-11-14,133.2,8.89,68,3.6,140,0.0,0,0,1.4,9.7,0,0.079
2019-11-15,432.9,9.46,81,8.8,100,0.0,75,0,1.4,9.7,0,0.079
2019-11-16,452.9,7.12,91,6.71,229,0.0,75,0,1.4,9.7,0,0.079
2019-11-17,416.8,5.37,94,5.1,40,0.25,75,1,1.4,9.7,0,0.079
2019-11-18,237.7,10.71,87,6.2,220,0.17,75,0,1.4,9.7,0,0.079
2019-11-19,204.9,8.45,69,6.71,226,0.0,20,0,1.4,9.7,0,0.079
2019-11-20,410.5,5.99,95,2.1,300,0.0,75,0,1.4,9.7,0,0.079
2019-11-21,237.6,9.8,92,3.1,80,0.0,75,0,1.4,9.7,0,0.079
2019-11-22,569.0,10.27,87,3.13,113,0.0,40,0,1.4,9.7,0,0.079
2019-11-23,607.2,7.73,83,6.7,90,0.0,20,0,1.4,9.7,0,0.079
2019-11-24,584.8,6.55,84,5.1,80,0.0,75,1,1.4,9.7,0,0.079
2020-03-05,451.9,10.03,60,4.02,157,0.0,20,0,0.5,2.3,0,0.08
2020-03-06,401.4,5.63,93,3.1,110,1.02,75,0,0.5,2.3,0,0.08
2020-03-07,747.5,5.15,84,8.2,290,0.0,75,0,0.5,2.3,0,0.08
2020-03-08,822.1,8.02,70,6.26,190,0.0,20,1,0.5,2.3,0,0.08
2020-03-11,426.2,13.0,56,9.8,260,0.0,40,0,0.5,2.3,0,0.08
2020-03-12,386.9,10.26,61,11.3,270,0.0,20,0,0.5,2.3,0,0.08
2020-03-13,396.4,8.86,61,13.4,250,0.25,75,0,0.5,2.3,0,0.08
2020-03-14,639.5,8.21,40,2.1,290,0.0,0,0,0.5,2.3,0,0.08
2020-03-15,493.8,11.7,42,8.8,170,0.0,0,0,0.5,2.3,0,0.08
2020-03-16,423.4,15.99,39,3.6,230,0.0,0,0,0.5,2.3,0,0.08
2020-03-17,237.4,14.52,60,4.6,270,0.0,40,0,0.5,2.3,0,0.08
2020-03-18,263.2,17.63,33,8.2,230,0.0,0,0,0.5,2.3,0,0.08
2020-03-19,173.1,14.36,66,4.6,320,0.0,40,0,0.5,2.3,0,0.08
2020-03-21,246.9,6.7,44,8.8,50,0.0,0,0,0.5,2.3,0,0.08
2020-03-22,467.9,5.42,40,7.7,100,0.0,0,0,0.5,2.3,1,0.08
2020-03-26,198.2,10.13,29,5.7,90,0.0,0,0,0.5,2.3,1,0.08
2020-03-27,237.2,15.01,34,3.1,90,0.0,0,0,0.5,2.3,1,0.08
2020-03-28,405.6,14.7,36,5.7,340,0.0,0,0,0.5,2.3,1,0.08
2020-04-01,158.4,9.63,43,6.2,270,0.0,75,0,0.5,-23.1,1,0.079
2020-04-02,96.6,9.49,48,7.2,250,0.0,40,0,0.5,-23.1,1,0.079
2020-04-03,107.9,10.94,42,8.8,290,0.0,40,0,0.5,-23.1,1,0.079
2020-04-04,618.0,11.18,38,3.6,310,0.0,0,1,0.5,-23.1,1,0.079
2020-04-05,827.5,15.48,33,6.2,140,0.0,0,1,0.5,-23.1,1,0.079
2020-04-06,454.8,20.2,26,8.2,160,0.0,0,1,0.5,-23.1,1,0.079
2020-04-07,416.4,19.28,47,4.1,340,0.0,20,1,0.5,-23.1,1,0.079
2020-04-08,489.5,21.01,40,3.6,160,0.0,0,1,0.5,-23.1,1,0.079
2020-04-09,363.3,18.8,41,6.7,300,0.0,0,1,0.5,-23.1,1,0.079
2020-04-10,816.1,14.76,37,4.1,300,0.0,0,1,0.5,-23.1,1,0.079
2020-04-11,785.0,15.08,35,2.1,0,0.0,0,1,0.5,-23.1,1,0.079
2020-04-12,587.8,22.14,26,3.13,202,0.0,0,1,0.5,-23.1,1,0.079
2020-04-13,144.1,11.07,36,7.7,320,0.0,0,1,0.5,-23.1,1,0.079
2020-04-14,125.7,10.03,30,7.2,290,0.0,0,1,0.5,-23.1,1,0.079
2020-04-15,170.1,13.46,47,8.05,270,0.0,20,0,0.5,-23.1,1,0.079
2020-04-16,317.1,16.56,38,5.7,290,0.0,0,1,0.5,-23.1,1,0.079
2020-04-17,475.5,17.23,34,2.6,120,0.0,0,1,0.5,-23.1,1,0.079
2020-04-18,594.0,16.9,25,3.1,90,0.0,0,1,0.5,-23.1,1,0.079
2020-04-19,603.0,12.91,28,6.2,60,0.0,0,1,0.5,-23.1,1,0.079
2020-04-20,160.8,14.68,33,7.7,90,0.0,0,0,0.5,-23.1,1,0.079
2020-04-21,268.4,15.77,35,8.2,80,0.0,0,0,0.5,-23.1,1,0.079
2020-04-22,471.0,17.79,36,5.7,90,0.0,0,0,0.5,-23.1,1,0.079
2020-04-23,444.7,20.77,30,3.1,0,0.0,0,0,0.5,-23.1,1,0.079
2020-04-24,295.7,21.23,30,7.2,280,0.0,0,0,0.5,-23.1,1,0.079
2020-04-25,407.7,15.96,38,4.6,10,0.0,0,0,0.5,-23.1,1,0.079
2020-04-26,701.4,17.23,34,4.92,258,0.0,0,0,0.5,-23.1,1,0.079
2020-04-27,399.8,21.86,30,6.26,258,0.0,0,0,0.5,-23.1,1,0.079
2020-04-28,427.2,23.81,32,5.1,240,0.0,0,0,0.5,-23.1,1,0.079
2020-04-29,136.1,16.0,66,3.6,270,0.0,75,0,0.5,-23.1,1,0.079
2020-04-30,338.0,16.73,66,7.7,210,0.11,20,0,0.5,-23.1,1,0.095
2020-05-01,797.5,16.61,52,7.2,210,0.0,20,0,0.5,-18.6,1,0.095
2020-05-02,392.2,15.95,60,5.7,210,0.25,40,0,0.5,-18.6,1,0.095
2020-05-03,559.4,14.28,53,4.92,272,0.0,40,0,0.5,-18.6,1,0.095
2020-05-04,184.0,11.31,83,4.1,330,0.51,100,0,0.5,-18.6,0,0.095
2020-05-05,96.8,12.41,53,7.7,310,0.13,20,0,0.5,-18.6,0,0.095
2020-05-06,431.2,16.68,35,5.7,310,0.0,0,0,0.5,-18.6,0,0.095
2020-05-07,357.3,13.77,57,4.6,280,0.0,75,0,0.5,-18.6,0,0.095
2020-05-08,1086.3,21.03,33,6.2,280,0.0,0,1,0.5,-18.6,0,0.095
2020-05-09,941.3,22.52,36,2.6,0,0.0,0,1,0.5,-18.6,0,0.095
2020-05-10,528.5,23.9,43,4.92,160,0.0,0,1,0.5,-18.6,0,0.095
2020-05-12,211.4,9.88,54,8.05,253,0.12,75,0,0.5,-18.6,0,0.095
2020-05-13,194.6,14.23,43,3.13,279,0.0,40,0,0.5,-18.6,0,0.095
2020-05-14,221.3,14.71,40,4.47,299,0.0,0,0,0.5,-18.6,0,0.095
2020-05-15,369.6,15.21,38,4.92,303,0.0,0,0,0.5,-18.6,0,0.095
2020-05-16,982.2,15.65,42,7.2,260,0.0,0,0,0.5,-18.6,0,0.095
2020-05-17,1012.4,16.98,44,6.7,270,0.0,0,0,0.5,-18.6,0,0.095
2020-05-18,366.5,20.17,42,6.71,253,0.0,0,0,0.5,-18.6,0,0.095
2020-05-19,407.9,18.6,59,7.2,290,0.0,20,0,0.5,-18.6,0,0.095
2020-05-20,465.0,20.77,35,4.1,320,0.0,0,0,0.5,-18.6,0,0.095
2020-05-21,965.3,20.6,33,2.1,100,0.0,0,1,0.5,-18.6,0,0.095
2020-05-22,690.2,22.0,31,4.6,130,0.0,0,1,0.5,-18.6,0,0.095
2020-05-23,806.4,20.77,49,9.83,248,0.0,20,1,0.5,-18.6,0,0.095
2020-05-24,349.7,14.69,71,4.1,280,0.25,20,1,0.5,-18.6,0,0.095
2020-05-25,227.3,13.96,75,5.1,330,0.25,40,0,0.5,-18.6,0,0.095
2020-05-26,492.7,20.27,45,3.6,360,0.0,0,0,0.5,-18.6,0,0.095
2020-05-27,585.3,22.12,39,3.6,240,0.0,0,0,0.5,-18.6,0,0.095
2020-05-28,444.6,19.06,42,5.7,10,0.0,0,0,0.5,-18.6,0,0.095
2020-05-29,828.2,20.28,36,4.6,30,0.0,0,0,0.5,-18.6,0,0.095
2020-05-30,1001.4,17.67,42,7.7,20,0.0,0,0,0.5,-18.6,0,0.095
2020-05-31,1132.3,21.31,40,6.7,10,0.0,0,1,0.5,-18.6,0,0.10400000000000001
2020-06-01,1242.7,22.99,29,5.1,20,0.0,0,1,0.5,-19.4,0,0.10400000000000001
2020-06-02,636.8,26.7,34,4.6,320,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-03,762.3,24.77,32,3.6,0,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-04,431.4,25.74,32,7.2,140,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-05,584.2,15.74,62,4.92,207,0.0,40,0,0.5,-19.4,0,0.10400000000000001
2020-06-06,1030.4,18.82,39,8.49,213,0.2,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-07,987.1,19.59,53,4.6,210,0.0,40,0,0.5,-19.4,0,0.10400000000000001
2020-06-08,496.2,20.58,44,2.6,300,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-09,614.9,21.88,43,5.1,70,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-10,668.7,22.51,37,4.47,336,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-11,517.1,18.81,84,2.1,30,0.0,75,0,0.5,-19.4,0,0.10400000000000001
2020-06-12,1167.3,26.07,61,3.6,40,0.0,40,0,0.5,-19.4,0,0.10400000000000001
2020-06-13,834.3,32.35,47,3.6,110,0.14,40,0,0.5,-19.4,0,0.10400000000000001
2020-06-14,1338.7,24.6,61,5.1,60,0.0,40,0,0.5,-19.4,0,0.10400000000000001
2020-06-15,737.1,24.99,38,3.6,10,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-16,824.8,26.83,40,3.6,0,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-17,886.7,28.13,36,3.1,30,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-18,633.0,27.51,49,4.6,50,0.0,20,0,0.5,-19.4,0,0.10400000000000001
2020-06-19,545.9,21.01,69,4.6,300,0.1,75,0,0.5,-19.4,0,0.10400000000000001
2020-06-20,695.4,17.82,71,8.2,310,0.3,100,0,0.5,-19.4,0,0.10400000000000001
2020-06-21,1203.9,20.34,67,6.2,300,0.67,75,0,0.5,-19.4,0,0.10400000000000001
2020-06-22,623.7,26.19,41,8.2,300,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-23,801.5,24.49,33,4.6,300,0.0,0,0,0.5,-19.4,0,0.10400000000000001
2020-06-24,519.1,23.41,55,5.1,40,0.0,20,0,0.5,-19.4,0,0.10400000000000001
2020-06-25,654.3,27.6,50,5.1,120,0.0,40,1,0.5,-19.4,0,0.10400000000000001
2020-06-26,886.8,27.99,52,6.7,160,0.0,75,1,0.5,-19.4,0,0.10400000000000001
2020-06-27,1015.0,30.3,40,4.1,260,0.0,0,1,0.5,-19.4,0,0.10400000000000001
2020-06-28,876.9,25.42,68,5.1,290,0.13,20,1,0.5,-19.4,0,0.10400000000000001
2020-06-29,534.2,25.29,42,3.13,239,0.0,40,1,0.5,-19.4,0,0.10400000000000001
2020-06-30,656.8,22.12,45,8.2,230,0.0,0,1,0.5,-19.4,0,0.109
2020-07-01,470.6,19.58,83,5.7,240,1.65,40,1,0.5,-0.2,0,0.109
2020-07-02,553.0,23.04,56,2.68,255,0.0,40,1,0.5,-0.2,0,0.109
2020-07-03,851.5,22.9,50,5.7,260,0.0,75,1,0.5,-0.2,0,0.109
2020-07-04,997.7,25.64,42,7.7,230,0.0,0,1,0.5,-0.2,0,0.109
2020-07-05,957.3,25.73,53,10.3,230,0.0,75,1,0.5,-0.2,0,0.109
2020-07-06,423.1,21.6,42,9.3,270,0.0,20,1,0.5,-0.2,0,0.109
2020-07-07,528.5,19.07,45,6.26,245,0.0,20,1,0.5,-0.2,0,0.109
2020-07-08,678.9,17.09,63,5.7,240,0.0,20,1,0.5,-0.2,0,0.109
2020-07-09,473.0,16.94,88,4.02,173,3.64,75,1,0.5,-0.2,0,0.109
2020-07-10,609.6,23.73,75,3.6,250,0.76,40,1,0.5,-0.2,0,0.109
2020-07-11,1006.2,20.19,48,4.6,290,0.0,0,1,0.5,-0.2,0,0.109
2020-07-12,1031.1,20.75,43,6.7,300,0.0,0,1,0.5,-0.2,0,0.109
2020-07-13,776.4,23.54,41,3.6,320,0.0,0,1,0.5,-0.2,0,0.109
2020-07-14,863.5,27.98,30,4.1,210,0.0,0,1,0.5,-0.2,0,0.109
2020-07-15,399.0,16.5,88,3.1,320,0.64,75,1,0.5,-0.2,0,0.109
2020-07-16,725.8,19.54,61,4.6,270,0.0,20,1,0.5,-0.2,0,0.109
2020-07-17,704.2,20.47,70,4.02,292,0.1,75,1,0.5,-0.2,0,0.109
2020-07-18,1360.2,25.78,53,2.6,90,0.0,40,1,0.5,-0.2,0,0.109
2020-07-19,1463.7,29.33,42,2.24,183,0.0,0,1,0.5,-0.2,0,0.109
2020-07-20,712.2,25.28,54,7.15,300,0.19,20,1,0.5,-0.2,0,0.109
2020-07-21,885.1,22.39,40,5.7,280,0.0,0,1,0.5,-0.2,0,0.109
2020-07-22,765.9,21.16,41,5.1,300,0.0,0,1,0.5,-0.2,0,0.109
2020-07-23,848.5,22.44,44,3.6,0,0.0,0,1,0.5,-0.2,0,0.109
2020-07-24,1046.8,27.52,36,7.7,250,0.0,0,1,0.5,-0.2,0,0.109
2020-07-25,1273.6,23.93,57,3.1,210,0.0,20,1,0.5,-0.2,0,0.109
2020-07-26,888.2,21.56,71,6.2,200,1.53,75,1,0.5,-0.2,0,0.109
2020-07-27,838.5,25.13,52,3.6,160,0.0,0,1,0.5,-0.2,0,0.109
2020-07-28,1145.3,26.5,49,10.28,266,0.11,0,1,0.5,-0.2,0,0.109
2020-07-29,828.2,22.75,43,7.7,260,0.0,0,1,0.5,-0.2,0,0.109
2020-07-30,844.5,22.96,40,4.1,250,0.0,0,1,0.5,-0.2,0,0.109
2020-07-31,1153.9,25.49,40,4.1,300,0.0,0,1,0.5,-0.2,0,0.11199999999999999
2020-08-01,1603.1,28.29,33,3.6,160,0.0,0,1,0.5,-1.8,0,0.11199999999999999
2020-08-02,990.8,20.38,81,1.79,157,0.51,20,1,0.5,-1.8,0,0.11199999999999999
2020-08-03,620.4,22.06,57,3.6,320,0.0,20,1,0.5,-1.8,0,0.11199999999999999
2020-08-04,938.2,21.76,46,4.1,330,0.0,0,1,0.5,-1.8,0,0.11199999999999999
2020-08-05,1078.7,26.86,34,4.1,260,0.0,0,1,0.5,-1.8,0,0.11199999999999999
2020-08-06,1095.5,28.84,31,3.6,100,0.0,0,1,0.5,-1.8,0,0.11199999999999999
2020-08-07,1325.8,31.71,42,4.1,110,0.0,0,1,0.5,-1.8,0,0.11199999999999999
2020-08-08,1281.8,34.17,33,3.13,199,0.0,0,1,0.5,-1.8,0,0.11199999999999999
2020-08-09,1315.3,35.72,28,1.5,0,0.0,20,1,0.5,-1.8,0,0.11199999999999999
2020-08-10,867.2,30.9,47,3.1,210,0.0,40,0,0.5,-1.8,0,0.11199999999999999
2020-08-11,1046.5,31.6,34,5.7,80,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-12,980.9,30.19,27,4.6,110,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-13,953.6,30.87,37,3.6,130,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-14,1024.0,26.42,57,4.1,80,0.0,20,0,0.5,-1.8,0,0.11199999999999999
2020-08-15,1481.1,30.61,37,3.6,100,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-16,1242.8,30.67,29,7.2,90,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-17,714.4,30.6,32,3.1,0,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-18,776.2,22.51,77,3.6,320,0.8,40,0,0.5,-1.8,0,0.11199999999999999
2020-08-19,796.0,25.35,59,3.58,352,0.0,40,0,0.5,-1.8,0,0.11199999999999999
2020-08-20,896.2,30.19,39,5.1,150,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-21,1106.3,34.53,35,5.81,189,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-22,1191.7,25.65,68,6.7,230,0.0,40,0,0.5,-1.8,0,0.11199999999999999
2020-08-23,1180.4,23.8,44,9.8,270,0.0,0,0,0.5,-1.8,0,0.11199999999999999
2020-08-24,586.8,22.14,55,7.2,230,0.0,40,0,0.5,-1.8,0,0.11199999999999999
2020-08-25,624.1,21.88,48,4.02,315,0.0,20,0,0.5,-1.8,0,0.11199999999999999
2020-08-26,380.1,16.79,86,8.2,230,0.64,75,0,0.5,-1.8,0,0.11199999999999999
2020-08-27,625.9,18.78,59,8.8,290,0.0,20,0,0.5,-1.8,0,0.11199999999999999
2020-08-28,655.7,20.06,71,5.7,200,0.0,40,0,0.5,-1.8,0,0.11199999999999999
2020-08-29,1262.6,23.05,50,5.1,180,0.0,20,0,0.5,-1.8,0,0.11199999999999999
2020-08-30,686.5,24.13,51,3.1,100,0.0,20,0,0.5,-1.8,0,0.11199999999999999
2020-08-31,602.0,22.01,54,5.1,280,0.0,40,0,0.5,-1.8,0,0.111
2020-09-01,412.3,18.71,54,4.1,50,0.0,40,0,0.5,-1.7,0,0.111
2020-09-02,350.2,17.72,77,4.6,280,0.0,20,0,0.5,-1.7,0,0.111
2020-09-03,1428.0,22.19,50,5.7,240,0.0,20,0,0.5,-1.7,0,0.111
2020-09-04,704.8,21.52,72,5.1,260,0.0,40,0,0.5,-1.7,0,0.111
2020-09-05,907.6,17.07,80,4.1,290,0.11,75,0,0.5,-1.7,0,0.111
2020-09-06,892.6,19.46,51,7.2,260,0.0,40,0,0.5,-1.7,0,0.111
2020-09-07,448.5,18.87,63,5.7,280,0.25,40,0,0.5,-1.7,0,0.111
2020-09-08,448.1,22.32,49,8.94,248,0.0,0,0,0.5,-1.7,0,0.111
2020-09-09,437.3,24.95,58,7.15,250,0.27,40,0,0.5,-1.7,0,0.111
2020-09-10,357.0,18.8,51,5.7,280,0.0,20,0,0.5,-1.7,0,0.111
2020-09-11,672.5,22.32,42,2.24,67,0.0,0,0,0.5,-1.7,0,0.111
2020-09-12,1328.9,25.89,45,9.83,243,0.0,0,0,0.5,-1.7,0,0.111
2020-09-13,881.5,23.35,50,6.26,255,0.0,0,0,0.5,-1.7,0,0.111
2020-09-14,618.0,28.4,41,2.6,190,0.0,0,0,0.5,-1.7,0,0.111
2020-09-15,647.9,29.84,45,5.1,140,0.0,0,0,0.5,-1.7,0,0.111
2020-09-16,593.9,29.81,44,4.1,300,0.0,0,0,0.5,-1.7,0,0.111
2020-09-17,388.8,19.16,39,5.7,10,0.0,0,0,0.5,-1.7,0,0.111
2020-09-18,644.1,19.7,37,2.24,357,0.0,0,0,0.5,-1.7,0,0.111
2020-09-19,1080.7,21.27,35,4.1,80,0.0,0,0,0.5,-1.7,0,0.111
2020-09-20,1134.6,22.13,40,5.1,80,0.0,0,0,0.5,-1.7,0,0.111
2020-09-21,470.7,23.53,44,3.6,130,0.0,0,0,0.5,-1.7,0,0.111
2020-09-22,515.4,25.4,46,4.02,204,0.0,0,0,0.5,-1.7,0,0.111
2020-09-23,642.2,27.35,42,3.6,220,0.0,0,0,0.5,-1.7,0,0.111
2020-09-24,279.8,20.86,58,8.8,280,0.0,40,0,0.5,-1.7,0,0.111
2020-09-25,334.5,15.07,92,3.6,250,0.2,75,0,0.5,-1.7,0,0.111
2020-09-26,211.2,10.47,94,7.7,300,3.47,75,0,0.5,-1.7,0,0.111
2020-09-27,428.7,12.13,73,2.6,240,0.0,20,0,0.5,-1.7,0,0.111
2020-09-28,208.1,18.21,54,4.92,133,0.0,40,0,0.5,-1.7,0,0.111
2020-09-29,267.7,18.45,59,2.6,50,0.0,20,0,0.5,-1.7,0,0.111
2020-09-30,567.1,19.85,51,1.5,60,0.0,0,0,0.5,-1.7,0,0.10800000000000001
2020-10-01,314.2,17.08,74,3.6,90,0.0,20,0,0.5,-3.2,0,0.10800000000000001
2020-10-02,437.4,16.35,78,5.1,100,0.0,75,0,0.5,-3.2,0,0.10800000000000001
2020-10-03,1182.0,21.02,66,7.2,90,0.0,0,0,0.5,-3.2,0,0.10800000000000001
2020-10-04,814.7,19.38,50,8.8,220,0.0,20,0,0.5,-3.2,0,0.10800000000000001
2020-10-05,249.8,15.9,72,4.6,220,0.12,0,0,0.5,-3.2,0,0.10800000000000001
2020-10-06,231.3,14.72,80,6.7,220,0.61,75,0,0.5,-3.2,0,0.10800000000000001
2020-10-07,195.4,15.27,79,7.7,230,0.51,75,0,0.5,-3.2,0,0.10800000000000001
2020-10-08,204.7,14.73,68,7.2,200,0.25,20,0,0.5,-3.2,0,0.10800000000000001
2020-10-09,234.9,14.9,74,2.6,230,0.0,20,0,0.5,-3.2,0,0.10800000000000001
2020-10-10,547.3,12.77,68,6.26,275,0.0,20,1,0.5,-3.2,1,0.10800000000000001
2020-10-11,434.3,10.92,75,3.6,230,0.0,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-12,213.1,12.29,73,5.1,310,0.0,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-13,320.2,12.23,72,4.1,360,0.0,20,1,0.5,-3.2,1,0.10800000000000001
2020-10-14,119.5,10.07,91,8.8,360,1.1,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-15,222.8,11.3,93,7.7,20,0.0,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-16,310.4,11.2,84,5.1,350,0.3,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-17,377.0,12.65,66,2.24,30,0.0,40,1,0.5,-3.2,1,0.10800000000000001
2020-10-18,261.2,9.21,94,7.7,260,0.25,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-19,263.2,11.27,73,5.1,260,0.0,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-20,201.1,10.89,75,5.7,160,0.0,0,1,0.5,-3.2,1,0.10800000000000001
2020-10-21,222.5,12.56,84,5.7,160,0.0,0,1,0.5,-3.2,1,0.10800000000000001
2020-10-22,409.6,19.16,67,5.81,200,0.0,0,1,0.5,-3.2,1,0.10800000000000001
2020-10-23,332.1,17.11,74,2.24,157,0.0,40,1,0.5,-3.2,1,0.10800000000000001
2020-10-24,474.0,16.16,73,7.2,260,0.11,75,1,0.5,-3.2,1,0.10800000000000001
2020-10-25,544.6,17.23,64,6.2,180,0.0,0,1,0.5,-3.2,1,0.10800000000000001
2020-10-26,172.9,13.65,81,2.1,230,0.0,20,0,0.5,-3.2,1,0.10800000000000001
2020-10-27,202.8,12.75,67,6.7,220,0.0,75,0,0.5,-3.2,1,0.10800000000000001
2020-10-28,132.5,13.23,71,6.7,200,0.0,40,0,0.5,-3.2,1,0.10800000000000001
2020-10-29,203.3,11.47,73,9.3,260,0.0,40,0,0.5,-3.2,1,0.10800000000000001
2020-10-30,247.9,12.98,94,6.7,250,0.89,75,0,0.5,-3.2,1,0.10800000000000001
2020-10-31,348.5,14.68,94,3.1,270,0.0,75,0,0.5,-3.2,1,0.106
2020-11-01,542.2,13.59,93,3.6,190,0.0,40,0,0.5,-6.8,1,0.106
2020-11-02,175.4,19.22,82,7.7,230,0.0,75,0,0.5,-6.8,1,0.106
2020-11-03,95.6,13.73,61,4.92,278,0.0,20,0,0.5,-6.8,1,0.106
2020-11-05,61.0,11.12,73,6.71,257,0.0,40,0,0.5,-6.8,1,0.106
2020-11-06,93.1,10.27,87,4.1,260,0.0,75,0,0.5,-6.8,1,0.106
2020-11-07,355.7,11.83,67,3.6,150,0.0,0,0,0.5,-6.8,1,0.106
2020-11-08,285.9,10.66,71,2.1,80,0.0,0,0,0.5,-6.8,1,0.106
2021-02-20,667.9,10.87,67,3.6,150,0.0,0,0,3.1,-12.7,0,0.11
2021-02-21,944.3,14.58,57,4.12,190,0.0,0,0,3.1,-12.7,0,0.11
2021-02-22,254.4,11.5,61,3.13,178,0.0,0,0,3.1,-12.7,0,0.11
2021-02-23,433.5,15.76,57,2.1,200,0.0,0,0,3.1,-12.7,0,0.11
2021-02-24,807.6,18.76,55,4.02,246,0.0,0,0,3.1,-12.7,0,0.11
2021-02-25,606.8,18.61,53,5.14,220,0.0,0,0,3.1,-12.7,0,0.11
2021-02-26,256.6,9.18,77,5.7,280,0.0,40,0,3.1,-12.7,0,0.11
2021-02-27,623.1,7.27,74,5.7,280,0.0,100,0,3.1,-12.7,0,0.11
2021-02-28,214.1,3.73,93,4.12,270,0.0,100,0,3.1,-12.7,0,0.11
2021-03-01,264.4,8.75,70,2.1,220,0.0,75,0,3.1,-6.1,0,0.11
2021-03-02,387.3,11.02,67,1.79,281,0.0,20,0,3.1,-6.1,0,0.11
2021-03-03,404.1,13.67,62,3.1,230,0.0,0,0,3.1,-6.1,0,0.11
2021-03-04,101.2,4.29,79,5.14,300,0.0,75,0,3.1,-6.1,0,0.11
2021-03-05,176.8,6.1,51,5.14,360,0.12,40,0,3.1,-6.1,0,0.11
2021-03-06,165.0,4.52,71,8.8,270,0.0,75,0,3.1,-6.1,0,0.11
2021-03-07,333.5,4.13,67,7.72,280,0.0,75,0,3.1,-6.1,0,0.11
2021-03-08,930.2,6.9,38,2.6,0,0.0,0,1,3.1,-6.1,0,0.11
2021-03-09,280.3,7.62,37,3.13,176,0.0,0,0,3.1,-6.1,0,0.11
2021-03-10,277.3,8.78,30,4.12,190,0.0,0,0,3.1,-6.1,0,0.11
2021-03-11,85.4,8.62,88,9.3,190,0.0,75,0,3.1,-6.1,0,0.11
